"ID_PARTICIPANTE";"DT_INICIO_BENEFICIO";"VL_VALOR"
"10125626";"23/08/2010";"4006,25"
"10125627";"02/01/2007";"3249,15"
"10125628";"14/10/2010";"2866,55"
"10125629";"26/02/2007";"2321,01"
"10125630";"27/08/2015";"3218,28"
"10125631";"01/09/2013";"3224,20"
"10125632";"12/12/2006";"3420,58"
"10125633";"26/02/2010";"3476,08"
"10125634";"24/02/2011";"2926,69"
"10125635";"01/10/2012";"3134,19"
"10125636";"25/09/2015";"4754,02"
"10125637";"01/03/2007";"3172,43"
"10125638";"05/03/2007";"2820,60"
"10125639";"04/12/2012";"3066,30"
"10125640";"24/11/2010";"2691,06"
"10125641";"28/08/2012";"3328,45"
"10125642";"19/10/2007";"2823,87"
"10125643";"21/06/2011";"2806,62"
"10125644";"15/05/2007";"3206,14"
"10125645";"04/01/2010";"3083,72"
"10125646";"27/04/2009";"2200,36"
"10125647";"18/03/2014";"3589,28"
"10125648";"05/01/2007";"2683,79"
"10125649";"01/04/2014";"3373,75"
"10125651";"27/09/2011";"4646,62"
"10125652";"20/04/2007";"3135,88"
"10125653";"06/09/2011";"3218,66"
"10125654";"15/03/2007";"2561,97"
"10125655";"14/04/2015";"4646,29"
"10125656";"08/10/2007";"2593,38"
"10125657";"22/02/2010";"2697,32"
"10125658";"07/04/2011";"2614,50"
"10125659";"23/04/2009";"2584,11"
"10125660";"11/08/2011";"2649,46"
"10125662";"13/02/2015";"3451,96"
"10125663";"10/03/2010";"3421,38"
"10125664";"03/06/2008";"3255,55"
"10125665";"02/06/2014";"2384,08"
"10125666";"11/03/2016";"3492,36"
"10125667";"03/12/2008";"3177,56"
"10125668";"23/11/2010";"3298,29"
"10125669";"08/01/2014";"4544,52"
"10125670";"22/05/2013";"3533,35"
"10125671";"04/12/2014";"3367,90"
"10125672";"13/07/2012";"3606,84"
"10125673";"10/05/2007";"2623,59"
"10125674";"04/12/2006";"3350,05"
"10125675";"01/03/2013";"3371,08"
"10125676";"02/12/2009";"4183,39"
"10125677";"21/12/2011";"3027,43"
"10125678";"01/01/2009";"3285,83"
"10125679";"09/09/2014";"3103,32"
"10125680";"10/09/2014";"3100,41"
"10125682";"30/01/2008";"3982,07"
"10125683";"26/08/2011";"4412,21"
"10125684";"20/09/2012";"3883,85"
"10125685";"16/12/2008";"3421,14"
"10125686";"02/05/2011";"3136,47"
"10125687";"21/05/2007";"3234,54"
"10125688";"17/11/2011";"2910,83"
"10125689";"20/11/2007";"3365,00"
"10125690";"31/12/2007";"3333,00"
"10125691";"13/07/2010";"2858,79"
"10125692";"15/04/2010";"2766,03"
"10125693";"26/03/2007";"3800,29"
"10125694";"12/09/2006";"3016,52"
"10125695";"22/02/2007";"2758,05"
"10125697";"26/11/2010";"2887,77"
"10125698";"23/02/2010";"2663,44"
"10125699";"03/08/2007";"2354,50"
"10125700";"28/05/2008";"2852,48"
"10125701";"24/11/2006";"3089,33"
"10125702";"07/02/2011";"2768,89"
"10125703";"25/03/2008";"2702,86"
"10125704";"27/06/2011";"2875,99"
"10125706";"08/02/2008";"2652,43"
"10125707";"14/01/2016";"4747,31"
"10125708";"15/01/2007";"2462,02"
"10125709";"12/01/2007";"3460,89"
"10125710";"10/07/2007";"4519,06"
"10125711";"20/12/2013";"3445,67"
"10125712";"04/06/2013";"3062,67"
"10125713";"10/05/2012";"3291,81"
"10125714";"17/09/2008";"2827,86"
"10125715";"06/11/2008";"2504,57"
"10125716";"28/02/2012";"2999,85"
"10125717";"31/08/2009";"2765,39"
"10125718";"27/12/2006";"2379,29"
"10125719";"25/09/2007";"2250,64"
"10125720";"20/07/2010";"3181,34"
"10125721";"14/02/2007";"2746,55"
"10125722";"11/02/2015";"3472,39"
"10125723";"06/01/2014";"3328,15"
"10125724";"22/08/2007";"3078,93"
"10125725";"12/06/2009";"2395,39"
"10125726";"22/10/2011";"2986,01"
"10125727";"04/12/2007";"3106,90"
"10125728";"01/10/2010";"2805,68"
"10125729";"11/05/2014";"3362,44"
"10125730";"17/12/2014";"3186,06"
"10125731";"20/06/2012";"3320,38"
"10125732";"01/08/2011";"3086,73"
"10125733";"01/04/2008";"3683,58"
"10125734";"07/04/2014";"3461,01"
"10125735";"30/08/2011";"3524,30"
"10125736";"29/04/2011";"2917,92"
"10125737";"14/10/2010";"2975,79"
"10125738";"01/07/2011";"3173,41"
"10125739";"11/09/2013";"3135,97"
"10125740";"05/01/2007";"3873,33"
"10125741";"30/11/2006";"3102,21"
"10125742";"22/10/2010";"2876,03"
"10125743";"03/11/2010";"2858,80"
"10125744";"08/02/2007";"3115,86"
"10125745";"25/07/2012";"2884,60"
"10125746";"27/09/2014";"3115,05"
"10125747";"21/09/2014";"3570,33"
"10125748";"08/05/2007";"4265,16"
"10125749";"27/12/2011";"2229,86"
"10125750";"27/07/2010";"3196,66"
"10125751";"01/03/2010";"2680,01"
"10125752";"06/09/2007";"3736,44"
"10125753";"23/03/2009";"2957,69"
"10125754";"22/10/2008";"3181,67"
"10125755";"15/08/2012";"2792,13"
"10125756";"14/01/2008";"2650,80"
"10125757";"06/08/2008";"3415,57"
"10125758";"01/04/2009";"2542,68"
"10125759";"18/02/2008";"2775,01"
"10125760";"05/12/2006";"2412,90"
"10125761";"10/11/2009";"1900,74"
"10125762";"01/12/2009";"3101,62"
"10125763";"17/11/2011";"2812,82"
"10125764";"03/04/2008";"2385,83"
"10125765";"08/03/2007";"2527,31"
"10125766";"16/12/2009";"2179,04"
"10125767";"13/07/2011";"2884,57"
"10125768";"18/01/2007";"2837,94"
"10125769";"03/09/2012";"2806,72"
"10125770";"01/12/2010";"2476,51"
"10125771";"03/11/2011";"2818,75"
"10125772";"15/07/2011";"2916,66"
"10125773";"18/05/2009";"3228,86"
"10125774";"29/06/2011";"2578,44"
"10125775";"23/05/2011";"3339,71"
"10125776";"12/09/2008";"1869,90"
"10125777";"22/09/2011";"3026,99"
"10125778";"06/09/2011";"3058,60"
"10125779";"04/01/2016";"3311,91"
"10125780";"18/07/2011";"2900,49"
"10125781";"23/11/2007";"1904,60"
"10125782";"16/06/2008";"2939,29"
"10125783";"14/10/2006";"3599,70"
"10125784";"09/09/2009";"3089,64"
"10125785";"28/12/2006";"3892,69"
"10125786";"10/09/2013";"4662,03"
"10125787";"01/10/2014";"3214,80"
"10125788";"11/03/2015";"3094,69"
"10125789";"16/01/2013";"3354,35"
"10125790";"22/05/2009";"2961,39"
"10125791";"08/01/2015";"3307,39"
"10125792";"19/12/2012";"2747,19"
"10125793";"27/12/2014";"3204,28"
"10125794";"19/11/2012";"2956,12"
"10125795";"09/07/2012";"2884,60"
"10125796";"13/07/2007";"2507,06"
"10125797";"23/12/2010";"2609,04"
"10125798";"19/03/2007";"2555,24"
"10125799";"23/03/2010";"2959,86"
"10125800";"05/05/2015";"1862,12"
"10125801";"13/09/2007";"2964,20"
"10125802";"20/07/2011";"2706,05"
"10125803";"01/04/2015";"3341,28"
"10125804";"28/02/2008";"2880,27"
"10125805";"12/09/2011";"2786,98"
"10125806";"29/10/2010";"2871,59"
"10125807";"05/06/2007";"2568,24"
"10125808";"11/05/2011";"2715,27"
"10125809";"03/06/2013";"2913,83"
"10125810";"14/08/2012";"2806,78"
"10125811";"21/02/2011";"4620,14"
"10125812";"28/01/2011";"3133,19"
"10125813";"29/12/2007";"2023,06"
"10125814";"04/12/2007";"2755,05"
"10125815";"19/06/2007";"5162,59"
"10125816";"13/07/2012";"3112,96"
"10125817";"13/12/2013";"3624,89"
"10125818";"14/01/2009";"2755,04"
"10125819";"11/06/2008";"2659,28"
"10125820";"17/08/2006";"3180,47"
"10125821";"05/10/2006";"2743,38"
"10125822";"10/01/2013";"3002,81"
"10125823";"04/06/2013";"3493,65"
"10125824";"14/12/2007";"2557,59"
"10125825";"18/07/2012";"2957,14"
"10125826";"05/09/2008";"3773,46"
"10125827";"05/03/2014";"2891,88"
"10125828";"05/10/2006";"2555,58"
"10125829";"29/01/2010";"2682,86"
"10125830";"12/02/2008";"3097,64"
"10125831";"26/06/2009";"3567,87"
"10125832";"17/12/2008";"3571,07"
"10125833";"01/11/2010";"2069,87"
"10125834";"10/02/2012";"2883,13"
"10125835";"27/10/2006";"2927,09"
"10125836";"10/01/2013";"3000,28"
"10125837";"19/12/2007";"2864,04"
"10125838";"23/04/2007";"3384,40"
"10125839";"26/08/2015";"3342,09"
"10125840";"29/01/2008";"2744,61"
"10125841";"19/10/2006";"880,00"
"10125842";"12/11/2007";"3935,40"
"10125843";"22/03/2010";"3321,24"
"10125844";"22/08/2009";"2895,82"
"10125845";"05/07/2016";"3495,01"
"10125846";"15/02/2013";"2904,40"
"10125847";"20/07/2006";"2043,61"
"10125848";"23/03/2010";"2583,87"
"10125849";"04/12/2012";"4480,86"
"10125850";"22/12/2007";"2242,44"
"10125851";"06/10/2014";"3123,89"
"10125852";"20/08/2007";"3706,43"
"10125853";"03/01/2012";"2611,27"
"10125854";"06/01/2007";"3199,73"
"10125855";"23/01/2012";"3018,50"
"10125856";"10/08/2010";"3578,00"
"10125857";"27/11/2007";"2686,05"
"10125858";"16/06/2008";"2579,51"
"10125859";"28/08/2012";"5038,81"
"10125860";"23/05/2011";"3801,09"
"10125861";"02/02/2015";"3087,49"
"10125862";"15/12/2011";"3015,29"
"10125863";"01/03/2012";"2968,38"
"10125864";"12/05/2011";"3069,47"
"10125865";"02/04/2015";"3734,16"
"10125866";"10/10/2011";"3020,19"
"10125867";"12/02/2015";"3727,33"
"10125868";"02/04/2003";"2240,80"
"10125869";"16/12/2009";"2176,69"
"10125870";"16/02/2016";"3540,20"
"10125871";"10/06/2010";"3446,15"
"10125872";"15/12/2010";"3233,85"
"10125873";"01/08/2011";"2722,18"
"10125874";"02/09/2013";"3367,34"
"10125875";"11/12/2006";"2155,78"
"10125876";"11/02/2010";"2711,46"
"10125877";"27/08/2013";"3250,43"
"10125878";"27/05/2011";"3090,33"
"10125879";"04/10/2012";"3537,28"
"10125880";"29/06/2009";"2767,29"
"10125881";"25/11/2013";"3245,68"
"10125883";"01/03/2012";"4200,86"
"10125884";"22/08/2011";"2616,09"
"10125885";"03/09/2008";"2677,84"
"10125886";"25/03/2011";"3197,48"
"10125887";"05/01/2007";"2953,42"
"10125888";"06/06/2011";"2808,84"
"10125889";"02/03/2010";"2870,80"
"10125890";"27/08/2012";"3005,93"
"10125891";"20/04/2007";"3053,99"
"10125892";"05/04/2009";"2291,88"
"10125893";"23/03/2011";"2963,27"
"10125894";"10/03/2010";"2681,55"
"10125895";"12/03/2007";"3142,21"
"10125896";"25/01/2011";"2779,35"
"10125897";"15/08/2011";"2890,94"
"10125898";"21/12/2012";"3160,84"
"10125899";"04/10/2011";"2858,37"
"10125900";"01/04/2008";"2554,10"
"10125901";"19/01/2007";"2515,77"
"10125902";"05/03/2007";"3203,85"
"10125903";"10/10/2011";"3106,18"
"10125904";"05/03/2012";"3212,75"
"10125905";"14/11/2006";"2970,68"
"10125906";"18/07/2008";"3173,67"
"10125907";"11/01/2007";"2738,51"
"10125908";"13/08/2010";"3571,62"
"10125909";"01/12/2010";"2104,77"
"10125910";"19/07/2011";"2647,37"
"10125912";"30/10/2007";"2747,00"
"10125914";"20/06/2011";"2804,03"
"10125915";"21/10/2013";"3278,04"
"10125916";"27/11/2006";"2467,68"
"10125917";"09/02/2012";"2821,53"
"10125918";"09/04/2009";"4696,71"
"10125919";"01/02/2013";"3636,77"
"10125920";"17/11/2006";"2675,53"
"10125921";"23/07/2012";"4297,49"
"10125922";"01/07/2009";"1676,26"
"10125923";"08/04/2008";"4428,27"
"10125924";"16/04/2010";"2585,69"
"10125925";"27/02/2012";"3110,01"
"10125926";"01/02/2012";"3102,95"
"10125927";"08/07/2008";"2862,68"
"10125928";"23/01/2007";"3490,03"
"10125929";"21/09/2011";"2626,68"
"10125930";"16/01/2013";"3234,54"
"10125931";"06/12/2007";"3063,87"
"10125932";"01/02/2012";"3116,72"
"10125933";"18/11/2010";"2979,07"
"10125934";"16/05/2012";"2769,14"
"10125935";"28/07/2013";"2131,43"
"10125936";"22/09/2006";"2840,36"
"10125937";"14/12/2010";"3346,04"
"10125938";"19/12/2011";"3102,25"
"10125939";"02/04/2007";"2916,88"
"10125940";"01/06/2009";"2664,31"
"10125941";"03/09/2008";"2881,37"
"10125942";"02/04/2010";"2830,50"
"10125943";"04/10/2010";"3351,10"
"10125944";"03/12/2015";"3190,32"
"10125945";"29/12/2006";"3421,87"
"10125946";"06/09/2006";"2805,68"
"10125947";"01/01/2012";"3021,64"
"10125948";"29/12/2006";"2643,48"
"10125949";"19/11/2008";"2687,03"
"10125950";"01/05/2007";"2740,09"
"10125951";"05/03/2013";"2903,43"
"10125952";"03/05/2011";"3197,75"
"10125953";"03/11/2010";"4336,27"
"10125954";"11/12/2006";"3021,68"
"10125955";"12/12/2006";"2713,03"
"10125956";"02/12/2010";"2863,70"
"10125957";"26/12/2011";"2870,00"
"10125959";"01/09/2014";"4199,37"
"10125961";"25/06/2013";"3134,64"
"10125962";"12/04/2010";"3700,09"
"10125963";"05/07/2007";"3177,48"
"10125964";"14/02/2008";"3276,03"
"10125965";"27/10/2010";"3645,64"
"10125966";"01/09/2012";"2934,68"
"10125967";"02/01/2012";"3459,87"
"10125968";"06/04/2016";"3537,55"
"10125969";"01/10/2012";"3123,86"
"10125970";"21/07/2011";"2910,93"
"10125971";"22/06/2007";"2652,13"
"10125972";"23/03/2011";"2776,66"
"10125973";"24/01/2014";"3475,29"
"10125974";"27/09/2012";"3268,61"
"10125975";"06/10/2011";"2991,53"
"10125976";"01/11/2011";"2959,81"
"10125977";"20/06/2011";"2912,98"
"10125978";"03/05/2012";"2783,07"
"10125979";"16/12/2014";"4548,15"
"10125980";"06/01/2012";"2868,30"
"10125981";"10/08/2010";"3010,49"
"10125982";"08/01/2007";"1585,50"
"10125983";"29/12/2009";"3066,19"
"10125984";"08/08/2015";"3532,51"
"10125985";"01/12/2012";"3690,31"
"10125986";"19/11/2014";"3212,39"
"10125987";"23/04/2010";"2069,79"
"10125988";"04/11/2011";"2817,70"
"10125989";"17/04/2014";"3327,27"
"10125990";"04/06/2010";"3288,22"
"10125991";"05/06/2007";"3670,78"
"10125992";"20/01/2010";"2048,66"
"10125993";"01/09/2011";"3769,42"
"10125994";"27/12/2010";"1972,64"
"10125995";"02/10/2015";"4725,21"
"10125996";"10/02/2010";"2983,93"
"10125997";"01/08/2010";"2889,06"
"10125998";"25/04/2013";"3015,56"
"10125999";"20/11/2008";"3633,44"
"10126000";"24/03/2009";"3070,82"
"10126001";"10/09/2008";"2239,17"
"10126002";"02/01/2007";"3287,36"
"10126003";"23/12/2008";"2952,80"
"10126004";"09/05/2008";"3065,59"
"10126005";"08/02/2011";"2832,72"
"10126006";"19/02/2010";"3787,85"
"10126007";"06/03/2010";"3061,36"
"10126008";"08/10/2015";"3317,59"
"10126009";"10/03/2014";"4695,20"
"10126010";"21/05/2009";"2677,53"
"10126011";"16/03/2012";"3100,87"
"10126012";"27/10/2000";"3891,43"
"10126013";"14/05/2010";"2929,42"
"10126014";"01/02/2008";"2602,71"
"10126015";"01/09/2012";"3223,41"
"10126016";"31/07/2013";"3581,03"
"10126017";"23/04/2013";"3146,98"
"10126018";"27/12/2006";"3889,48"
"10126019";"25/04/2011";"3149,25"
"10126020";"15/10/2012";"3277,37"
"10126021";"05/05/2015";"2788,68"
"10126022";"05/04/2016";"3970,01"
"10126023";"04/01/2013";"3485,13"
"10126024";"15/04/2016";"4760,05"
"10126025";"13/02/2012";"3096,57"
"10126026";"03/09/2014";"2885,86"
"10126027";"07/11/2014";"3598,42"
"10126028";"13/09/2010";"3442,93"
"10126029";"26/04/2013";"2898,65"
"10126030";"19/08/2013";"4593,08"
"10126031";"29/06/2016";"3619,52"
"10126032";"01/04/2012";"3418,35"
"10126033";"01/02/2010";"3443,55"
"10126034";"12/01/2007";"2015,92"
"10126035";"20/11/2006";"3554,18"
"10126036";"03/08/2013";"3358,41"
"10126037";"12/01/2009";"3277,87"
"10126038";"15/03/2011";"3222,23"
"10126039";"16/05/2011";"3094,83"
"10126040";"14/11/2006";"2967,37"
"10126041";"30/09/2015";"4731,67"
"10126042";"06/04/2015";"3434,58"
"10126043";"13/10/2010";"3312,02"
"10126044";"24/08/2012";"2990,97"
"10126045";"03/09/2012";"3104,17"
"10126046";"28/03/2007";"3146,68"
"10126047";"07/03/2007";"3520,20"
"10126048";"18/01/2008";"2446,08"
"10126049";"21/03/2014";"3456,98"
"10126050";"16/12/2011";"2809,16"
"10126051";"26/08/2010";"3189,33"
"10126052";"31/10/2007";"3675,49"
"10126053";"23/11/2012";"3173,18"
"10126054";"07/04/2012";"2744,09"
"10126055";"13/06/2012";"2941,14"
"10126056";"02/01/2010";"3305,15"
"10126057";"21/05/2013";"3253,82"
"10126058";"01/10/2008";"3422,87"
"10126059";"06/07/2007";"3048,07"
"10126060";"20/02/2009";"3297,71"
"10126061";"23/07/2009";"2757,79"
"10126062";"02/07/2010";"2787,75"
"10126063";"25/06/2012";"2783,27"
"10126064";"21/07/2009";"3146,18"
"10126065";"26/05/2011";"2621,81"
"10126066";"14/11/2008";"3429,24"
"10126067";"20/11/2009";"2441,69"
"10126068";"12/02/2012";"2716,60"
"10126069";"01/02/2007";"2870,21"
"10126070";"20/04/2015";"3535,46"
"10126071";"30/10/2014";"3378,03"
"10126072";"10/02/2010";"2852,27"
"10126073";"05/03/2007";"3133,37"
"10126074";"22/01/2015";"3120,69"
"10126075";"19/01/2007";"2804,49"
"10126076";"22/07/2008";"1893,60"
"10126077";"26/03/2008";"4626,03"
"10126078";"11/07/2012";"3394,06"
"10126079";"04/03/2011";"2604,11"
"10126080";"02/09/2015";"3342,33"
"10126081";"09/04/2009";"3001,06"
"10126082";"02/04/2015";"3584,65"
"10126083";"23/05/2014";"3475,05"
"10126084";"01/04/2011";"2959,68"
"10126085";"26/07/2010";"3892,00"
"10126086";"02/08/2009";"3086,82"
"10126087";"23/03/2015";"3213,96"
"10126088";"18/03/2014";"3456,51"
"10126089";"08/12/2011";"2805,71"
"10126090";"31/05/2007";"2649,22"
"10126091";"08/11/2006";"2430,62"
"10126092";"17/02/2010";"2895,87"
"10126093";"31/07/2012";"2799,84"
"10126094";"29/08/2011";"3001,58"
"10126095";"01/11/2011";"2816,23"
"10126096";"20/09/2007";"4184,51"
"10126097";"29/07/2011";"3667,98"
"10126098";"04/09/2009";"1780,38"
"10126099";"22/12/2006";"2839,25"
"10126100";"17/09/2014";"3634,05"
"10126101";"08/07/2011";"3098,48"
"10126102";"09/11/2006";"3070,78"
"10126103";"11/12/2006";"3174,81"
"10126104";"01/03/2011";"3319,27"
"10126105";"20/11/2012";"3181,80"
"10126106";"01/01/2012";"3251,07"
"10126107";"19/08/2010";"2656,89"
"10126108";"20/06/2013";"3025,33"
"10126109";"03/05/2007";"2314,23"
"10126110";"11/01/2012";"3672,30"
"10126111";"22/03/2013";"2189,61"
"10126112";"01/02/2011";"2694,02"
"10126113";"01/01/2012";"2910,55"
"10126114";"11/01/2008";"2938,22"
"10126115";"01/02/2013";"3123,41"
"10126117";"26/03/2008";"2759,10"
"10126118";"09/01/2007";"2751,78"
"10126119";"11/02/2015";"3342,65"
"10126120";"07/05/2010";"2869,79"
"10126121";"13/03/2010";"2951,65"
"10126122";"27/03/2012";"2766,48"
"10126123";"02/03/2007";"3643,80"
"10126124";"18/11/2011";"2947,31"
"10126125";"02/04/2011";"3368,17"
"10126127";"17/09/2012";"5016,32"
"10126128";"20/07/2010";"2677,40"
"10126129";"30/11/2006";"2670,03"
"10126130";"20/05/2011";"3224,77"
"10126131";"18/06/2007";"3150,40"
"10126132";"01/11/2009";"2554,42"
"10126133";"04/01/2007";"2879,20"
"10126134";"01/05/2012";"2864,37"
"10126135";"29/01/2015";"3327,43"
"10126136";"22/04/2013";"2107,40"
"10126137";"24/08/2012";"2863,62"
"10126138";"12/02/2007";"2775,18"
"10126139";"08/09/2006";"3528,49"
"10126140";"16/12/2008";"2644,34"
"10126141";"04/12/2007";"2576,97"
"10126142";"01/03/2007";"3074,54"
"10126143";"27/04/2011";"3100,68"
"10126144";"06/04/2007";"2938,22"
"10126145";"08/12/2006";"2723,16"
"10126146";"10/12/2010";"2769,24"
"10126147";"04/10/2010";"3456,26"
"10126148";"09/04/2007";"3541,61"
"10126149";"06/08/2012";"3285,15"
"10126150";"08/05/2009";"2892,77"
"10126151";"09/07/2008";"2865,87"
"10126152";"02/05/2008";"4537,90"
"10126153";"04/12/2008";"2843,44"
"10126154";"12/01/2007";"2726,73"
"10126155";"02/08/2010";"2985,86"
"10126156";"12/06/2007";"2858,63"
"10126157";"03/09/2012";"3453,75"
"10126158";"01/03/2008";"3966,40"
"10126159";"16/09/2011";"2918,56"
"10126160";"28/11/2006";"2853,36"
"10126162";"31/03/2009";"2667,34"
"10126163";"28/11/2007";"2371,52"
"10126164";"01/10/2009";"3099,57"
"10126165";"01/01/2009";"3015,86"
"10126166";"28/10/2011";"3257,35"
"10126168";"01/10/2014";"3264,51"
"10126169";"22/04/2008";"2427,36"
"10126170";"14/08/2007";"3319,04"
"10126171";"26/03/2010";"3109,13"
"10126173";"01/08/2009";"3880,44"
"10126174";"23/04/2008";"3331,99"
"10126175";"09/06/2008";"2858,98"
"10126176";"01/02/2015";"3102,63"
"10126177";"08/07/2009";"2693,81"
"10126178";"15/03/2012";"4634,15"
"10126179";"01/02/2011";"3579,45"
"10126180";"29/12/2006";"3063,20"
"10126181";"25/07/2008";"2962,99"
"10126182";"28/09/2009";"2685,27"
"10126183";"29/08/2008";"3695,92"
"10126184";"09/01/2007";"3673,25"
"10126185";"04/10/2006";"2680,80"
"10126186";"26/03/2008";"2587,29"
"10126187";"18/06/2007";"2932,33"
"10126188";"26/01/2010";"3784,83"
"10126189";"24/06/2014";"3281,34"
"10126190";"03/01/2007";"2035,04"
"10126191";"30/10/2007";"2576,86"
"10126192";"09/10/2007";"3535,63"
"10126193";"06/12/2012";"2769,45"
"10126194";"09/07/2010";"2277,06"
"10126195";"25/02/2008";"3389,63"
"10126196";"23/11/2007";"3286,22"
"10126197";"09/06/2012";"2779,25"
"10126198";"03/04/2008";"3181,47"
"10126199";"06/08/2015";"3329,27"
"10126200";"05/03/2009";"2998,62"
"10126201";"04/01/2007";"3434,32"
"10126202";"03/10/2006";"3826,28"
"10126203";"31/05/2011";"2705,12"
"10126204";"20/04/2011";"2938,60"
"10126205";"24/05/2008";"2571,21"
"10126206";"14/12/2006";"2646,26"
"10126207";"08/11/2011";"2796,72"
"10126208";"23/09/2009";"2769,67"
"10126209";"21/02/2013";"3398,11"
"10126210";"25/03/2015";"3353,12"
"10126211";"04/10/2013";"3127,37"
"10126212";"14/04/2011";"2748,46"
"10126213";"29/12/2006";"2778,75"
"10126214";"10/06/2014";"2606,82"
"10126215";"06/12/2013";"3220,53"
"10126216";"25/02/2016";"3358,22"
"10126218";"02/01/2015";"3089,01"
"10126219";"17/02/2007";"3231,29"
"10126220";"26/06/2007";"2785,34"
"10126221";"27/10/2015";"3590,42"
"10126222";"20/07/2009";"4369,62"
"10126223";"01/01/2013";"3351,10"
"10126224";"01/02/2008";"3344,36"
"10126225";"09/03/2012";"2298,72"
"10126226";"14/03/2012";"2993,18"
"10126227";"01/10/2008";"2169,23"
"10126228";"05/05/2010";"3057,67"
"10126229";"25/06/2011";"3236,35"
"10126230";"01/08/2009";"3854,52"
"10126231";"03/08/2010";"3562,46"
"10126232";"06/03/2007";"3038,21"
"10126233";"09/07/2013";"2294,48"
"10126234";"25/10/2013";"3134,25"
"10126235";"01/10/2010";"3175,22"
"10126236";"19/06/2008";"4156,46"
"10126237";"03/09/2012";"4575,34"
"10126238";"19/09/2008";"3514,77"
"10126239";"04/05/2007";"3410,44"
"10126240";"25/03/2015";"3129,20"
"10126241";"25/06/2012";"2018,02"
"10126242";"22/04/2008";"3460,91"
"10126243";"12/09/2006";"2084,33"
"10126244";"04/06/2013";"3366,22"
"10126245";"01/12/2006";"2346,82"
"10126246";"26/10/2010";"2864,70"
"10126247";"15/03/2011";"3197,00"
"10126248";"31/10/2006";"2535,67"
"10126249";"15/01/2014";"3096,92"
"10126250";"14/02/2014";"3332,20"
"10126251";"30/08/2010";"3120,93"
"10126252";"02/07/2010";"2992,24"
"10126253";"02/02/2012";"4181,85"
"10126254";"05/12/2006";"3297,38"
"10126255";"06/06/2014";"2301,03"
"10126256";"04/10/2011";"3006,66"
"10126257";"01/12/2012";"2099,27"
"10126258";"31/10/2004";"2663,97"
"10126259";"21/09/2007";"2139,47"
"10126260";"09/07/2008";"3194,49"
"10126261";"19/04/2013";"3230,20"
"10126262";"16/11/2015";"4747,45"
"10126263";"11/05/2016";"4924,51"
"10126264";"24/01/2010";"3046,17"
"10126265";"06/12/2007";"3273,11"
"10126266";"14/05/2008";"2816,04"
"10126267";"16/12/2009";"3296,21"
"10126268";"01/09/2006";"3385,82"
"10126269";"09/03/2015";"3203,54"
"10126270";"07/12/2006";"3057,44"
"10126271";"01/09/2012";"2292,50"
"10126272";"08/05/2007";"2716,42"
"10126273";"05/01/2011";"3081,32"
"10126274";"15/01/2007";"3123,99"
"10126275";"01/07/2013";"3022,88"
"10126276";"09/10/2013";"3441,32"
"10126277";"29/12/2015";"3571,54"
"10126278";"06/09/2010";"3199,86"
"10126279";"02/02/2013";"3250,96"
"10126280";"01/09/2011";"3093,17"
"10126281";"14/01/2011";"3061,55"
"10126283";"28/05/2008";"2705,05"
"10126284";"26/04/2013";"3239,91"
"10126285";"14/03/2007";"3514,38"
"10126286";"23/09/2010";"2627,43"
"10126287";"03/03/2008";"2994,94"
"10126288";"27/09/2010";"3035,00"
"10126289";"06/11/2008";"3309,38"
"10126290";"30/08/2012";"3335,43"
"10126291";"12/04/2016";"3682,05"
"10126292";"29/04/2008";"3358,37"
"10126293";"11/03/2009";"2957,53"
"10126294";"04/05/2007";"3315,58"
"10126295";"11/02/2015";"3447,17"
"10126296";"02/04/2007";"3985,06"
"10126297";"06/11/2008";"3302,36"
"10126298";"01/12/2006";"3460,87"
"10126299";"22/02/2011";"3309,33"
"10126300";"01/08/2010";"2990,95"
"10126301";"28/09/2011";"4225,32"
"10126302";"09/09/2011";"2608,29"
"10126303";"01/10/2007";"3582,41"
"10126304";"01/11/2007";"3471,57"
"10126305";"25/12/2006";"3907,36"
"10126307";"01/12/2010";"3999,75"
"10126308";"09/12/2010";"3520,62"
"10126309";"13/02/2009";"3553,27"
"10126310";"01/09/2011";"3787,86"
"10126311";"22/01/2007";"3317,86"
"10126312";"28/04/2008";"2525,17"
"10126313";"18/10/2010";"3291,25"
"10126314";"23/05/2012";"3281,69"
"10126315";"31/10/2007";"2067,82"
"10126316";"22/01/2010";"2949,99"
"10126317";"28/11/2014";"3589,53"
"10126318";"01/11/2012";"2849,82"
"10126319";"01/07/2009";"4601,92"
"10126320";"20/07/2016";"3907,24"
"10126321";"15/03/2007";"2750,79"
"10126322";"18/06/2008";"4170,97"
"10126323";"12/03/2008";"3011,84"
"10126324";"17/01/2008";"880,00"
"10126325";"14/01/2014";"3581,90"
"10126326";"14/08/2009";"3442,80"
"10126327";"23/07/2014";"3333,30"
"10126328";"04/05/2007";"3442,47"
"10126329";"10/05/2012";"2953,76"
"10126330";"21/06/2012";"3575,50"
"10126331";"04/10/2010";"3367,21"
"10126332";"01/02/2010";"2899,89"
"10126333";"14/09/2007";"4543,05"
"10126335";"19/11/2013";"4275,29"
"10126336";"12/07/2011";"3099,22"
"10126337";"14/01/2010";"3053,70"
"10126338";"26/02/2009";"3110,89"
"10126339";"14/11/2013";"4526,79"
"10126340";"08/03/2012";"3461,88"
"10126341";"18/02/2009";"3086,26"
"10126342";"15/09/2015";"3348,56"
